customer_id,full_name,dob,occupation,kyc_monthly_income,account_open_date,last_txn_date_before_window,kyc_status,pep_flag,adverse_media_flag,current_address,current_city,current_state,nationality,mobile_number,num_linked_accounts,sar_flag
CUST-131,David Brown,1973-01-01,student,188792,2023-11-26,2024-05-18,1,1,0,"9906 Rachel Hills Suite 136
Mckinneyshire, NM 11221",East Kenneth,Oregon,IN,+91-9XXXXXX614,3,0
CUST-132,William Miller,1958-11-30,self_employed,23782,2022-10-19,2025-09-26,1,1,1,"88290 Charlene Neck Apt. 499
Timothyton, MT 87049",East Ryanborough,New Mexico,SG,+91-9XXXXXX558,2,0
CUST-133,Richard Sullivan,1997-08-21,salaried,61764,2023-03-19,2024-02-28,1,0,1,"8622 Donna Knoll
South Laurenburgh, NC 81391",Hooverview,Massachusetts,IN,+91-9XXXXXX313,2,0
CUST-134,Meghan Johnson,1987-07-25,salaried,73508,2021-10-04,2023-11-27,1,0,1,"58353 Karen Shoals Suite 679
East Johnberg, AR 21937",East Ericstad,Arizona,IN,+91-9XXXXXX163,1,0
CUST-135,Brian Brown,1995-03-27,salaried,65786,2022-12-14,2025-04-05,1,1,0,"PSC 9865, Box 6354
APO AA 85987",Brittanyport,Alabama,IN,+91-9XXXXXX348,2,0
CUST-136,Charles Bentley,1968-10-09,student,58955,2023-04-26,2025-07-08,1,1,1,"PSC 2307, Box 9671
APO AA 88746",Port Mary,Idaho,PK,+91-9XXXXXX976,5,0
CUST-137,Anthony Williams,1990-04-20,retired,73252,2022-01-02,2025-01-08,1,0,0,"USNV Oneill
FPO AE 17092",West Roger,Kentucky,IN,+91-9XXXXXX747,4,0
CUST-138,April Campbell,1985-07-29,self_employed,162257,2024-06-11,2025-05-02,0,1,0,"2878 Michelle Drive
Christinaborough, DE 72090",West Ryan,New Hampshire,IN,+91-9XXXXXX435,2,0
CUST-139,Christian Henderson,1988-04-01,salaried,75493,2022-04-25,2023-07-08,1,0,1,"506 Matthew Mountain
Arthurburgh, AZ 09317",Lake Jakeborough,Kentucky,NG,+91-9XXXXXX270,3,0
CUST-140,Brenda Smith,1982-01-19,business,107670,2023-05-04,2025-06-19,1,0,0,"Unit 4948 Box 8671
DPO AA 00611",Kathyside,Rhode Island,IN,+91-9XXXXXX928,5,0
CUST-141,Walter Schmidt,1971-12-13,retired,43289,2022-03-07,2023-05-11,0,0,1,"5633 Fisher Radial
Lake Scottchester, GA 48483",East Ashley,Wisconsin,IN,+91-9XXXXXX891,2,0
CUST-142,Billy Smith,1964-10-02,salaried,97582,2023-06-17,2023-06-26,0,1,0,"2636 Olson Centers Apt. 388
Annatown, LA 14552",Marthaside,South Carolina,SG,+91-9XXXXXX811,2,0
CUST-143,George Escobar,1986-02-14,salaried,151828,2023-08-19,2025-04-15,1,0,0,"53780 John Hill Apt. 713
Matthewhaven, NH 13096",Reedfort,Connecticut,PK,+91-9XXXXXX212,5,0
CUST-144,Sean Obrien,1962-04-09,salaried,151521,2023-01-08,2025-08-27,1,1,0,"99518 Savage Crest
Hooverberg, DC 95196",Landryberg,Missouri,US,+91-9XXXXXX632,4,0
CUST-145,Betty Sherman,1975-04-24,salaried,116557,2021-09-08,2023-07-17,1,1,0,"9639 Antonio Ridges Apt. 371
Susanview, AK 82264",New Nancyville,Montana,IN,+91-9XXXXXX705,4,0
CUST-146,Lisa Jones,1995-04-09,business,120376,2022-10-18,2024-02-20,1,1,1,"055 Amber Mall
Williamsmouth, OK 17550",Nicolefort,Arizona,IN,+91-9XXXXXX884,4,0
CUST-147,Susan Hoover,1985-01-18,salaried,181225,2022-12-12,2025-06-14,0,0,1,"044 Nguyen Manors
Paulfurt, VT 14986",Melissatown,Tennessee,AE,+91-9XXXXXX264,1,0
CUST-148,Jeffrey Mora,1979-10-22,salaried,35403,2022-04-26,2024-04-08,1,0,0,"367 Pierce Garden
Bateston, VT 59360",Lisastad,Vermont,IN,+91-9XXXXXX306,3,0
CUST-149,Matthew Cooper,1997-11-22,student,100852,2022-02-27,2023-04-18,0,0,0,"PSC 0631, Box 3514
APO AE 00656",Kaylatown,Ohio,IN,+91-9XXXXXX104,2,0
CUST-150,Eileen Allen,1960-08-07,salaried,119756,2022-02-27,2025-03-21,1,1,0,"3608 Keith Square
Briannaview, MT 13879",West Renee,Virginia,IN,+91-9XXXXXX312,2,0
CUST-151,Thomas Young,1971-02-26,student,196030,2022-12-13,2023-08-22,1,0,0,"9571 Michaela Fields Apt. 414
Brandonview, VT 56636",Robynport,Kentucky,HK,+91-9XXXXXX568,1,0
CUST-152,Ryan Norris,1994-05-22,business,194244,2023-12-19,2025-12-09,2,1,0,"405 Howard Wall
East Paul, AS 16840",New Normanport,Indiana,US,+91-9XXXXXX929,4,0
CUST-153,Samantha Williams,1976-09-06,unemployed,72834,2022-06-08,2024-07-09,3,0,1,"308 Scott Springs Suite 846
Tracyport, GU 03389",North Michaelland,New York,IN,+91-9XXXXXX139,2,0
CUST-154,Lisa Kennedy,1980-11-19,student,11393,2024-01-06,2024-03-26,1,1,0,"27676 Ramirez River
Lake Kevin, CO 33619",New Jamie,Utah,IN,+91-9XXXXXX664,5,0
CUST-155,Marissa Berry,2005-04-08,student,135060,2024-11-30,2024-04-04,1,0,1,"4708 Casey Crescent Suite 637
Mckeestad, NY 70024",Lake Thomas,Indiana,US,+91-9XXXXXX652,4,0
CUST-156,John Griffin,1996-04-28,business,106802,2022-01-16,2026-02-08,1,1,0,"985 Bryan Walk Apt. 050
New Moniqueside, MN 04797",Chapmantown,Nebraska,GB,+91-9XXXXXX422,1,0
CUST-157,Sarah Simmons,1971-04-06,student,21312,2022-10-27,2024-12-10,0,0,1,"7480 Valdez Forges
Kimberlystad, TN 32214",Chelseashire,New York,IN,+91-9XXXXXX235,3,0
CUST-158,Colleen Ashley,1962-08-16,retired,103919,2022-12-10,2025-03-06,1,0,1,"11928 Flores Island
Fryeberg, FL 82819",Larastad,Florida,IN,+91-9XXXXXX800,5,0
CUST-159,Lisa Hughes,1990-03-23,business,195383,2024-05-24,2026-01-21,2,1,1,"111 Jones Greens
New Barbara, MN 30382",Martinezburgh,New York,IN,+91-9XXXXXX269,2,0
CUST-160,Tanya Hicks,1958-11-16,salaried,168350,2022-10-18,2024-05-02,1,1,0,"218 Torres Manor Suite 238
Kington, AR 19423",Rangeltown,New Hampshire,HK,+91-9XXXXXX321,4,0
CUST-161,Brandy Clarke,1983-11-25,student,72139,2022-02-03,2024-04-20,1,0,1,"1307 Thomas Crossroad Suite 606
Jeannemouth, VI 86939",Hollandberg,Kentucky,IN,+91-9XXXXXX234,4,0
CUST-162,Ashley Swanson,1979-11-18,student,127170,2021-09-03,2023-11-01,3,0,1,"7183 Jenkins Walk
Hardyburgh, AK 87943",East Derrick,Utah,GB,+91-9XXXXXX256,2,0
CUST-163,Loretta Salazar,1972-08-27,salaried,48672,2021-09-08,2024-01-13,1,1,1,"PSC 2726, Box 1552
APO AA 61607",South Brianview,Tennessee,AE,+91-9XXXXXX331,2,0
CUST-164,Eric Marquez,1975-05-19,salaried,193297,2023-05-31,2023-07-05,1,1,1,"440 Charles Dale
West Kimberlyton, OH 33664",Port Alison,Michigan,IN,+91-9XXXXXX448,2,0
CUST-165,Jessica Newman,1998-04-13,business,75958,2021-07-11,2024-03-04,1,1,0,"256 Smith Lights Apt. 889
Reneechester, RI 36738",North Lindseybury,New Jersey,IN,+91-9XXXXXX954,5,0
CUST-166,Stephanie Harris,2002-12-15,salaried,186903,2024-04-09,2025-04-08,1,0,0,"9996 Annette Hill Apt. 840
Port Laura, KS 82075",Port Wesley,New Mexico,IN,+91-9XXXXXX391,3,0
CUST-167,Sarah Rodriguez,1995-02-04,self_employed,18490,2023-06-15,2024-07-06,1,1,1,"90653 Mclaughlin Gardens Suite 601
South Sethburgh, CA 26471",North Brian,Delaware,IN,+91-9XXXXXX102,1,0
CUST-168,William Martinez,1962-06-27,business,82758,2023-08-05,2023-11-11,1,0,1,"324 Smith Circle
Christinafort, AK 46310",Danaview,Nevada,IN,+91-9XXXXXX803,3,0
CUST-169,Leah Avila,1982-07-24,salaried,87058,2024-12-12,2024-03-28,2,1,0,"39660 Pamela Estate Apt. 196
South Lynnshire, PA 57811",Jonesville,Indiana,IN,+91-9XXXXXX810,5,0
CUST-170,Tammie Smith,2004-06-17,student,174788,2025-01-13,2024-01-18,1,0,1,"20574 Kimberly Streets Apt. 768
Nicoleton, PR 69053",Brianside,Nebraska,IN,+91-9XXXXXX123,3,0
CUST-171,Leslie Church,2006-07-02,salaried,162005,2021-07-22,2023-12-05,1,0,1,"153 Robertson Creek
North Paul, WA 59087",Moodyhaven,Oklahoma,IN,+91-9XXXXXX581,1,1
CUST-172,Steven Espinoza,1993-12-24,unemployed,69137,2022-06-06,2025-01-11,1,0,1,"7589 Jessica Rue
Lake Jenniferhaven, GA 80183",Elizabethville,New York,IN,+91-9XXXXXX197,3,0
CUST-173,Wendy Day,1964-09-03,retired,109096,2022-01-04,2025-06-20,1,0,1,"98018 Willis Meadows Suite 307
New Angelafort, VT 66150",West Stephaniebury,Wisconsin,AE,+91-9XXXXXX880,1,0
CUST-174,Kayla Lopez,1999-03-12,student,89189,2025-03-13,2026-03-06,1,1,1,"81238 Edward Green
North Briantown, SC 67123",South Kathytown,Florida,IN,+91-9XXXXXX151,4,1
CUST-175,Robert Williams,1987-12-04,salaried,129791,2022-01-11,2024-02-14,1,0,1,"2062 Lydia Canyon Apt. 008
New Timothy, VI 08227",South Jasmineburgh,Washington,SG,+91-9XXXXXX342,5,0
CUST-176,Steven Lambert,2005-06-19,retired,139748,2024-06-29,2025-06-19,1,1,1,"171 Alan Stravenue
New Justin, OH 95575",Lake Brianview,Iowa,NG,+91-9XXXXXX225,2,0
CUST-177,Darren Castillo,1963-12-19,salaried,29096,2024-01-30,2023-07-11,1,0,1,"135 Bullock Falls Apt. 554
Port Davidton, VI 46008",North Matthew,Idaho,IN,+91-9XXXXXX993,3,0
CUST-178,Crystal Santiago,1992-05-13,student,87665,2023-04-24,2024-01-06,3,0,0,"398 Tammy Skyway Apt. 177
Mezaland, PW 02996",Jamesberg,Illinois,PK,+91-9XXXXXX530,1,0
CUST-179,Sean Mccarty,1967-06-06,student,38860,2021-10-20,2023-10-16,1,0,1,"861 Carrie Cove Apt. 211
Jasonmouth, MS 25149",West Garychester,North Dakota,PK,+91-9XXXXXX121,4,0
CUST-180,Wendy Wood,1969-09-03,salaried,85312,2022-09-13,2023-04-03,2,0,0,"92510 Perry Ways
South Charles, NM 04915",Richburgh,Arizona,IN,+91-9XXXXXX360,5,0
CUST-181,Kim Smith,1977-07-04,self_employed,20775,2024-01-01,2024-07-12,1,1,0,"301 Brown Meadow
Lake Carol, DE 17126",North Christopher,Oregon,SG,+91-9XXXXXX307,1,0
CUST-182,Aimee Williams,1966-08-30,salaried,174188,2023-10-31,2023-09-16,1,0,1,"71018 Andrew Ports
Robertfurt, AS 52010",Kennethbury,Louisiana,IN,+91-9XXXXXX362,2,0
CUST-183,Dr. Mark Wilson,1969-02-10,salaried,92621,2023-12-27,2025-05-03,0,0,1,"805 Chan Green Suite 314
Donnafort, OK 93438",South Kyletown,Nebraska,IN,+91-9XXXXXX410,1,0
CUST-184,Mrs. Linda Valdez,1992-02-20,self_employed,191805,2024-03-17,2024-09-10,0,1,0,"PSC 8327, Box 9554
APO AE 10763",North Kyle,Connecticut,US,+91-9XXXXXX944,2,1
CUST-185,Jordan Miller,1991-07-28,student,132376,2024-08-16,2023-04-24,1,0,1,"73747 Hunt Center
Mcbridechester, GU 31891",Johnside,Indiana,IN,+91-9XXXXXX397,2,1
CUST-186,Christopher Carter,1961-04-01,salaried,94352,2023-01-13,2025-07-25,1,1,1,"652 Susan Stravenue Suite 557
East Donald, MN 27040",Hernandezville,Delaware,IN,+91-9XXXXXX952,3,0
CUST-187,James Johnson,1991-05-09,business,179643,2022-02-03,2023-12-10,1,1,0,"2025 Antonio Port Apt. 263
East Nancy, AS 34670",Samanthafort,New Hampshire,IN,+91-9XXXXXX674,5,0
CUST-188,Jose Moore,2008-02-20,student,169949,2022-04-04,2023-07-05,1,0,0,"105 Matthew Mountain Suite 220
Alexisport, MH 30776",Santiagofort,Oregon,IN,+91-9XXXXXX600,1,0
CUST-189,Phillip Diaz,1996-05-22,business,65712,2023-02-01,2024-05-01,0,0,1,"86327 Byrd Track
Coreystad, MT 43745",West Karenstad,South Carolina,IN,+91-9XXXXXX199,3,0
CUST-190,Marvin Castro,1968-01-19,salaried,167620,2024-07-14,2024-04-06,0,1,1,"97169 Dodson Inlet Suite 793
Williamsland, FL 58219",Simonside,Florida,NG,+91-9XXXXXX824,1,0
CUST-191,Lori Long,1962-06-26,retired,191118,2022-06-09,2024-09-11,0,1,0,"344 Greene Mission
Zacharymouth, UT 85366",Lake Christopherstad,Idaho,IN,+91-9XXXXXX372,1,0
CUST-192,Michael Hughes,1971-07-25,salaried,72710,2024-07-03,2025-02-11,3,0,1,"3229 Wright Row Suite 441
East Kara, PW 74559",West Jamesside,Utah,IN,+91-9XXXXXX378,4,0
CUST-193,Scott Martin,1978-06-06,business,65450,2024-09-21,2023-11-19,0,0,0,"8440 Love Isle
South Regina, CT 05264",East Kevin,Kansas,IN,+91-9XXXXXX131,2,0
CUST-194,Christian Jimenez,1994-09-22,business,13851,2022-10-19,2025-08-21,1,1,1,"094 Sanchez Throughway
Stephanietown, MP 34557",Darrylhaven,Maine,IN,+91-9XXXXXX139,3,0
CUST-195,Jenna Cabrera,1963-07-10,business,136495,2021-06-09,2025-12-05,1,1,1,"51083 Alicia Roads
Jeanettehaven, WY 38484",Wilsonton,Indiana,NG,+91-9XXXXXX604,1,0
CUST-196,Madison Miller,1967-02-18,salaried,188737,2025-02-07,2024-10-07,1,1,1,"66400 Catherine Club
Garciamouth, AS 40891",Port Alexis,Virginia,IN,+91-9XXXXXX320,3,0
CUST-197,Walter Burton,1992-12-19,salaried,95836,2021-07-13,2025-06-01,0,1,1,"555 Melissa Pine
Port Jessica, ID 02172",East Maryfort,Missouri,AE,+91-9XXXXXX428,1,0
CUST-198,Amber Barnes,1961-03-14,salaried,112981,2021-10-08,2024-07-08,3,1,0,"6982 Lopez Lane
North Katelynville, LA 22419",East Sheryl,Pennsylvania,IN,+91-9XXXXXX374,3,0
CUST-199,Tracy Hopkins,2002-03-23,salaried,127685,2021-08-27,2025-02-20,1,0,1,"20529 Sarah Expressway Apt. 924
New Kevin, KY 88808",Blairshire,Minnesota,IN,+91-9XXXXXX984,4,0
CUST-200,Jennifer Wilson,1970-11-28,student,21043,2024-12-25,2023-07-13,1,1,0,"44157 Martha Key
New Matthew, HI 39891",Zacharybury,Arkansas,IN,+91-9XXXXXX700,4,0
CUST-201,Nicholas Huff Jr.,1971-08-07,student,87680,2022-04-14,2023-07-23,1,1,0,"1909 Johnson Isle
New Michelleland, CA 13816",East Robin,Wyoming,IN,+91-9XXXXXX462,3,0
CUST-202,Reginald Miles,1976-07-11,student,83527,2024-08-06,2025-06-08,2,1,1,"9869 Gutierrez Courts
Garnerton, DE 50005",Port Michael,Minnesota,IN,+91-9XXXXXX649,2,0
CUST-203,Elizabeth Harvey,1958-08-19,retired,93951,2022-01-08,2025-04-23,1,0,1,"9983 Silva Meadows
Michelleport, PA 28615",Adambury,Virginia,US,+91-9XXXXXX539,1,0
CUST-204,John Compton,1984-11-24,self_employed,117639,2024-10-01,2025-08-22,2,0,0,"026 Camacho Loaf Apt. 568
Loriville, FL 34164",Lake Adrienne,Oklahoma,IN,+91-9XXXXXX998,5,0
CUST-205,Larry Ross,1969-07-27,business,77447,2025-02-14,2025-01-28,1,1,1,"2051 William Trail
Samueltown, WI 94182",Port Brandyland,Alabama,NG,+91-9XXXXXX137,2,0
CUST-206,Timothy Gross,1980-04-24,self_employed,87102,2021-04-06,2024-09-09,1,1,1,"98981 Barton Court
North Benjamin, DE 21186",West Natalie,Florida,IN,+91-9XXXXXX852,2,0
CUST-207,Amy Peterson,1970-10-14,self_employed,94940,2021-08-08,2023-07-26,1,1,1,"98804 Timothy Port Suite 003
Port Justinhaven, IL 00592",Evansborough,Alaska,HK,+91-9XXXXXX212,5,0
CUST-208,Jennifer Tran,1967-04-17,self_employed,113523,2025-02-07,2025-09-02,2,1,1,"63256 Holland Keys
East Stevenmouth, AR 93410",Townsendburgh,Maryland,IN,+91-9XXXXXX519,3,0
CUST-209,Amy Williams,1960-11-19,self_employed,11883,2021-05-19,2023-07-04,1,1,1,"5716 Lopez Haven
Desireestad, HI 32278",West Nicholas,Idaho,PK,+91-9XXXXXX542,1,0
CUST-210,Jeff Henderson,1971-12-19,salaried,159978,2022-10-23,2024-05-29,3,0,0,"44849 Peter Port Apt. 073
Ethanmouth, ME 09233",Port Richardmouth,Missouri,IN,+91-9XXXXXX317,4,0
CUST-211,Clayton Hodges,1993-03-12,self_employed,192768,2025-01-07,2023-10-06,0,1,1,"096 Reed Way Suite 320
Port Jennifer, IL 15574",North Stacyfurt,Florida,IN,+91-9XXXXXX213,3,0
CUST-212,Courtney Lopez,1987-07-20,student,105120,2022-08-26,2025-11-29,0,1,0,"Unit 9832 Box 7824
DPO AE 23885",Port Angela,Pennsylvania,IN,+91-9XXXXXX490,4,0
CUST-213,Brenda Powell,1983-05-25,retired,151305,2022-01-20,2025-03-16,1,0,1,"9994 Jillian Pass
South Jacobtown, SC 68927",Joseville,Wyoming,IN,+91-9XXXXXX475,2,0
CUST-214,Nicholas Ferguson,1969-07-01,student,195675,2024-06-27,2023-04-04,1,1,0,"40907 Murphy Pike
Lake Karenport, AK 27184",Mollychester,Utah,NG,+91-9XXXXXX896,5,0
CUST-215,Roberto Rangel,1985-02-28,unemployed,68705,2024-10-04,2024-12-20,0,1,1,"48577 Todd Walk
Wallacemouth, RI 15163",Port Amberview,West Virginia,IN,+91-9XXXXXX944,5,0
CUST-216,Chelsey Hayes,1959-09-01,salaried,90139,2023-12-27,2023-12-25,1,0,1,"43712 Sandra Club
North Kenneth, CA 56730",Meghanshire,Pennsylvania,IN,+91-9XXXXXX598,2,0
CUST-217,Kelsey Vargas,1956-06-20,salaried,36381,2023-10-10,2025-02-26,1,1,0,"027 Debbie Ford Suite 671
Lake Eric, FM 31556",South Wendy,New Jersey,NG,+91-9XXXXXX691,4,0
CUST-218,Regina Santiago,1992-06-14,salaried,140140,2022-09-07,2023-06-20,1,1,0,"2307 Allen Heights
Courtneystad, DE 40201",North Tammy,Alabama,IN,+91-9XXXXXX195,1,0
CUST-219,Leah Shepherd,2007-08-27,salaried,48442,2022-05-27,2024-03-28,1,1,0,"5702 Tony Causeway
Gordonfurt, PR 88504",Lake Veronicaside,Ohio,IN,+91-9XXXXXX460,2,0
CUST-220,Scott Thomas,1992-05-03,salaried,175632,2022-02-02,2024-05-25,1,1,1,"28466 Marshall Place
Johnsonfurt, MH 05475",East Danielside,Utah,IN,+91-9XXXXXX430,2,0
CUST-221,Michael Drake,1990-11-16,self_employed,196499,2023-11-08,2024-03-18,1,1,0,"49013 Mendoza Green Apt. 460
Jacquelineborough, VI 61420",Jeremyburgh,Florida,IN,+91-9XXXXXX963,5,0
CUST-222,Patrick Lopez,1997-05-26,self_employed,40661,2022-07-25,2026-01-28,1,0,0,"20712 Amber Lights
North Mark, MP 83748",Nicholasberg,Mississippi,IN,+91-9XXXXXX958,2,0
CUST-223,Alyssa White,1993-08-05,student,185309,2023-04-17,2025-05-02,1,1,0,"510 Griffith Ports Suite 795
North John, NJ 58271",Lake Lisa,Michigan,IN,+91-9XXXXXX397,1,0
CUST-224,Kim Kaufman,1980-02-16,student,66325,2024-02-10,2026-01-12,1,1,1,"663 Kimberly Cliffs Apt. 284
Brianland, MO 83040",Diazfort,New Mexico,IN,+91-9XXXXXX166,1,0
CUST-225,Megan Taylor,1994-10-11,self_employed,122319,2021-05-29,2025-12-03,1,0,1,"2497 Maria Lake
Chasebury, MO 53365",Port Thomasport,Washington,IN,+91-9XXXXXX792,5,0
CUST-226,Kristi Mora,1997-05-11,salaried,105542,2023-01-19,2025-02-04,0,0,1,"68202 Smith Isle Suite 993
Brianside, FL 05466",Fostershire,Utah,IN,+91-9XXXXXX601,4,0
CUST-227,Daniel Bell,1993-05-18,self_employed,182131,2022-11-20,2023-07-23,1,1,1,"667 Amy Spurs
Freemantown, NJ 05966",Krausebury,Virginia,IN,+91-9XXXXXX890,3,0
CUST-228,Rose Smith,1988-07-26,student,105247,2021-10-15,2023-04-04,1,0,0,"36589 William Curve
Andrewstad, UT 09041",Matthewhaven,Maryland,IN,+91-9XXXXXX111,4,0
CUST-229,Russell Robinson,2005-11-09,salaried,143682,2022-08-05,2025-11-21,1,1,1,"620 Margaret Crest Suite 840
Petersborough, NE 18859",Lake Devinmouth,Mississippi,US,+91-9XXXXXX109,1,0
CUST-230,Bobby Campbell,1987-12-26,self_employed,198176,2022-02-21,2023-09-25,1,1,1,"07700 Joseph Ways Apt. 402
Port Jessicachester, KS 88394",Lake Laura,Idaho,NG,+91-9XXXXXX528,4,0
CUST-231,Seth Vasquez,1976-02-18,salaried,94809,2022-06-12,2024-09-18,1,1,0,"702 Wilson Overpass
Deannaville, CT 67754",Averyberg,Wyoming,NG,+91-9XXXXXX952,3,0
CUST-232,Harold Best,1967-08-14,self_employed,172536,2023-11-14,2023-08-09,3,1,0,"1335 Kristin Tunnel Suite 625
Lake Charlesport, ME 04437",Chadhaven,Alabama,IN,+91-9XXXXXX349,3,0
CUST-233,Cheryl Robertson,2006-07-14,business,152426,2021-05-24,2024-04-09,0,0,1,"918 Virginia Mountain Apt. 942
New Juanmouth, TX 40918",Benjaminside,North Carolina,IN,+91-9XXXXXX744,1,0
CUST-234,Kayla Martinez,1999-08-06,salaried,92125,2024-07-18,2023-08-16,0,0,0,"701 William Knoll
West Isaacside, PW 61955",Taylorside,Georgia,IN,+91-9XXXXXX126,2,0
CUST-235,Sherry Williams,1963-02-03,student,112719,2022-08-31,2025-05-22,1,1,1,"Unit 5332 Box 0530
DPO AA 13468",Port Danielbury,North Dakota,HK,+91-9XXXXXX251,3,0
CUST-236,Nicole Todd,2003-05-13,retired,25761,2021-05-20,2026-03-26,1,1,1,"39910 Duane Greens
New Jennifer, VA 40761",West Ellenport,Iowa,IN,+91-9XXXXXX696,5,0
CUST-237,Eric Stephens,1955-08-26,retired,46454,2025-01-07,2026-02-28,1,0,0,"48667 Michelle Plain
Barkerville, KY 91058",East Douglas,Kansas,US,+91-9XXXXXX492,1,0
CUST-238,Daniel Sullivan,1981-02-13,self_employed,75518,2023-06-24,2024-01-14,1,1,1,"777 Ellis Estates
Harrismouth, LA 85751",North Tiffany,Florida,IN,+91-9XXXXXX455,4,0
CUST-239,Jennifer Coleman,1959-05-23,salaried,45961,2023-03-05,2024-02-08,1,1,0,"2637 William Overpass
Mariamouth, AK 55975",Morganview,Wisconsin,GB,+91-9XXXXXX258,5,1
CUST-240,Yolanda Mills,1982-12-03,unemployed,117425,2023-10-06,2024-09-20,1,1,1,"PSC 4361, Box 3894
APO AA 29165",Amandaburgh,Rhode Island,IN,+91-9XXXXXX970,2,0
CUST-241,Jennifer Horne,1986-04-27,salaried,173033,2023-03-15,2023-06-22,2,1,0,"68424 Holland Mews Suite 268
Brownfort, DC 28849",Cabreraport,Arizona,PK,+91-9XXXXXX888,1,0
CUST-242,Crystal Castro,2004-04-08,self_employed,121038,2021-10-08,2025-11-02,1,0,1,"22740 Jacob Lakes
Port Melvinview, WI 27347",Mercerchester,Massachusetts,HK,+91-9XXXXXX380,4,0
CUST-243,Jack Foster,1967-08-16,business,12063,2022-07-26,2024-07-16,1,1,0,"793 Daniel Islands Apt. 310
Jordanbury, SD 33092",Port Carlystad,Rhode Island,US,+91-9XXXXXX982,1,0
CUST-244,Jeremy Leonard,1968-09-17,self_employed,72420,2024-02-15,2024-02-02,2,0,0,"2972 Sarah Track
Watsonport, PR 92889",Riggsshire,Indiana,IN,+91-9XXXXXX575,4,0
CUST-245,Michelle Hayden,1990-10-11,salaried,157203,2021-10-09,2023-04-04,3,1,1,"5864 Melissa Ferry
New Markbury, SC 00841",Richardview,Washington,NG,+91-9XXXXXX589,4,0
CUST-246,Kaitlyn Murphy,1970-02-09,self_employed,127397,2023-01-22,2024-05-02,1,0,1,"07054 Hall Street
New Michelleland, SC 53531",East Charlesville,Pennsylvania,IN,+91-9XXXXXX855,3,0
CUST-247,Michele Cooper,1973-05-05,salaried,150740,2022-05-11,2023-09-03,1,0,0,"Unit 5748 Box 1480
DPO AP 09851",South Matthew,Ohio,US,+91-9XXXXXX159,5,0
CUST-248,Barbara Foster,1960-12-28,student,95247,2022-10-01,2023-05-10,3,1,1,"589 Brooks Streets
Cooperville, MD 94249",Harrisbury,Texas,IN,+91-9XXXXXX863,1,0
CUST-249,Kristen Bean,1973-01-19,self_employed,86356,2024-10-20,2023-09-01,1,1,0,"65513 Gibbs Village Apt. 736
Martinezfort, PA 31675",Port Markhaven,Utah,AE,+91-9XXXXXX271,4,0
CUST-250,Steven Davis,1956-12-31,student,31285,2023-03-18,2026-01-24,0,0,1,"252 William Mountains
New Benjaminchester, CO 33060",Port Craig,Nebraska,IN,+91-9XXXXXX473,2,0
CUST-251,Curtis Perry,1996-11-06,self_employed,174838,2022-01-14,2024-07-31,1,0,0,"31295 Howard Plains
Jamesmouth, MI 88077",Shanebury,Delaware,IN,+91-9XXXXXX986,3,1
CUST-252,Jennifer Jones,1986-05-01,self_employed,180070,2022-06-16,2023-09-21,0,0,1,"314 Amy Pines
Rebeccafort, WV 49477",West Sandrabury,Nevada,IN,+91-9XXXXXX897,4,0
CUST-253,Collin Cain,1969-05-16,salaried,172917,2025-02-25,2025-06-15,1,0,1,"48173 Mary Streets Apt. 679
West Feliciaburgh, KS 76550",Warrenport,Washington,IN,+91-9XXXXXX136,3,0
CUST-254,Kathleen Richardson,1991-09-21,salaried,186546,2024-10-03,2025-05-28,1,1,0,"6076 Watson Mountain
South Thomas, VI 39627",Gomezstad,Rhode Island,IN,+91-9XXXXXX598,2,0
CUST-255,Michael Ramirez,1979-07-31,salaried,30324,2021-05-23,2024-10-22,1,1,0,"0132 Fox Stream Suite 281
Keithbury, OH 39964",South Shelbyberg,Minnesota,IN,+91-9XXXXXX647,3,0
CUST-256,Paul Lee,1986-06-01,salaried,112131,2021-04-25,2023-08-29,1,0,0,"6032 Victor Forge
Jamieborough, PW 86471",Thompsonstad,Maryland,PK,+91-9XXXXXX434,2,0
CUST-257,Mary Sanchez,1991-07-04,self_employed,199435,2021-07-15,2023-12-24,3,0,0,"7239 Wise Spurs Suite 917
Jonesbury, AK 03657",South Robert,Pennsylvania,IN,+91-9XXXXXX834,1,0
CUST-258,Scott Davis,1998-05-09,salaried,87596,2025-01-15,2025-03-17,2,1,1,"8224 Mclaughlin Mills
Paulside, MP 26516",Lake Lauratown,Mississippi,IN,+91-9XXXXXX732,3,0
CUST-259,Sarah Oconnor,2005-08-15,unemployed,46119,2024-02-11,2026-01-24,1,0,1,"95253 Stephanie Crest Suite 301
Lake Jeffreymouth, SC 68963",West Emily,New York,HK,+91-9XXXXXX808,1,0
CUST-260,Kimberly Hicks,1973-07-22,unemployed,53519,2021-10-11,2023-04-17,0,1,0,"5720 Sanchez Court
North Darrell, AK 59101",West Johnmouth,Utah,IN,+91-9XXXXXX614,3,0
CUST-261,Kenneth Ellis,1974-04-07,salaried,24045,2024-11-11,2024-09-03,1,0,0,"372 Turner Estates
Lindamouth, AZ 50062",Darrellport,Michigan,IN,+91-9XXXXXX365,1,0
CUST-262,Donald Ortiz,1961-07-27,salaried,158257,2022-11-22,2023-12-20,1,1,1,"Unit 7081 Box 9762
DPO AA 98005",West James,New York,US,+91-9XXXXXX867,1,0
